id,text,label,dataset_type,predict_label,gemini_label,check
65893," ý nghĩa: ""mấy đứa làm tùm bậy, chuyện ác toàn là con ông cháu cha"". trên đường đi thỉnh kinh tất cả các rắc rối đều do cái ""ngu"" của đường tăng mà ra. ý nghĩa: mấy người ngu lúc nào cũng làm sếp",0,dev,1,1,True
65896," tôn ngộ không: tài giỏi xuất chúng và bị đường tăng cho đeo 1 cái vòng kim cô, nhưng lúc nào cũng là thằng đầu tiên phải xông vào hang cọp cứu ""sếp"". ý nghĩa: người tài luôn bị sếp kìm hãm (vòng kim cô), không có cơ hội phát huy tài năng và gặp chuyện gì nguy hiểm gì thì cũng là thằng lĩnh đòn trước tiên. sưu tầm - vui thôi nghe!",0,dev,1,0,False
65899," việc thu giữ hàng hoá đang được cơ quan công an điều tra độc lập, chi cục quản lý thị trường chưa phối hợp. cơ quan cảnh sát điều tra công an thành phố thanh hóa đã ra quyết định khởi tố vụ án hình sự, khởi tố bị can đối với cao thị mai hường, sinh năm 1992 trú tại phường lam sơn, thành phố thanh hóa về tội làm nhục người khác; cưỡng đoạt tài sản; khởi tố bị can và bắt tạm giam đối với trịnh đình anh, sinh năm 1990 (là chồng của hường) về tội cưỡng đoạt tài sản. hiện công an thành phố thanh hóa đang tiếp tục điều tra, làm rõ hành vi phạm tội của một số đối tượng có liên quan để đưa ra xử lý nghiêm theo quy định của pháp luật",0,dev,1,0,False
65904," thế là bọn trẻ bởi buồn bởi tiếc mà ôm nhau khóc hu hu, rồi có ông cụ gánh củi ngang qua nghe thấy tiếng khóc thì dừng lại hỏi: “tại sao các con khóc?” bọn trẻ mếu máo trả lời: “ông ơi! công bọn con đào hố, công bọn con thả cá, rồi còn đem thức ăn ngon tới cho nữa, thế mà cá nhỏ vẫn bỏ đi. vậy nên bọn con mới khóc.",0,dev,1,0,False
65910," còn ông cụ thì lại gánh củi đi tiếp, vừa đi vừa ngâm nga một bài vè xưa cũ: - nước trôi cứ trôi, mầm côi vẫn lớn cá nhỏ vẫn bơi, thuở mãi liền thời công thầy u vun vầy nên con nhỏ đợi đủ rồi cứ để nhỏ bước đi cá thay vây lội dòng ra sông lớn trẻ cứng rồi chân sẽ đạp đất xa ngày lại ngày, tháng lại tháng, năm lại qua trẻ dẫu xa, lão vẫn nhớ, tuổi trở về..",0,dev,1,0,False
65911," * 52) kẹo thề bọn nhỏ trong xóm cứ cách vài ngày sẽ gom đồ phế liệu mà chúng nhặt được lại thành một mớ, xong thì đứng đầu hẻm để chờ bà gánh ve chai lông vịt đi qua. lúc đó thì chúng sẽ đem mớ phế liệu kia đổi thành những que kẹo mạch nha mật, nếu nhiều thì mỗi đứa một que, còn nếu ít thì dồn chung một que lớn rồi lần lượt từng đứa lấy tăm khều ra mút. hôm nay bọn nhỏ đổi được một que kẹo mạch nha lớn nhưng không đứa nào ăn, mà chúng cùng nhau đem đến nhà một đứa bạn đã bệnh nằm liệt giường suốt mấy ngày hôm nay",0,dev,1,0,False
65929," một lần tôi tình cờ nghe bố nói chuyện với mẹ và thím rằng: tôi phải đi một chuyến đến nơi thằng kim nó chiến đấu để minh oan cho nó. rõ ràng nó đi đánh bọn trung quốc bị thương, đơn vị trả về trong tình trạng ngây dại, khi đi nó là đứa ngoan giỏi nhất làng, vậy mà giờ họ khẳng định là bệnh di truyền. bố tôi nhờ có chú trong làng chỉ đường nên sau gần 1 tuần bố trở về",0,dev,1,0,False
65930, đơn vị xác nhận chú tôi từng là anh nuôi (nhà bếp) của đơn vị và từng bị thương nên được xuất ngũ sớm. bố hỏi vậy tại sao không có trợ cấp cho thương binh thì họ nói cái này về hỏi địa phương. khi chạy đi chạy lại khoảng nửa tháng xác minh mất không ít tiền đi lại thì gia đình chú tôi nhận được 5 triệu đồng,0,dev,1,1,True
65933," nghe nói lúc vi phạm chị còn lớn tiếng kêu mình là cháu của người là thực khách của salt bae. thực tế, là cháu khách của salt bae thì thổi cũng có làm được gì đâu, thổi phạt cũng chỉ là hình thức, có khi hôm nay chị gái này đã lấy lại được xe với bằng vi vu ngoài đường rồi. dư luận bàn tán, khả năng là chị này cũng có quen biết quan trên chứ riêng vụ nồng độ cồn nếu là người dân bình thường thì bị dí máy vào mồm trong vòng 5 phút",1,dev,0,1,False
65934, đây nếu không bị người dân gây áp lực hàng tiếng đồng hồ thì đã chễm chệ ngồi xe công vụ về đồn. kể ra cồn kịch khung như thế thì lúc đó chị còn suy nghĩ được gì nữa. chỉ khoe là cháu một quan là may đấy,1,dev,0,1,False
65941," tuy nhiên, sau khi đưa được người đội trưởng của tôi ra được, thì sau hai giờ, 11 người đồng đội của tôi đã bị hy sinh khi xe bọc thép đi vào bãi mìn chống tăng."" ""ở đây có bác sĩ tâm lý, mỗi khi tôi được về, ra khỏi vùng chiến sự thì phải làm việc với bác sĩ tâm lý. nhiều khi không bị thương nhưng nếu có bị ảnh hưởng tâm lý thì người ta không cho tham chiến nữa",0,dev,1,0,False
65945," vì vậy, không có gì ngạc nhiên khi g7 lên án điều mà họ coi là ""sự gia tăng đáng lo ngại"" của ""việc vũ khí hóa các điểm yếu kinh tế"". họ nói rằng sự ép buộc này tìm cách ""làm suy yếu các chính sách đối nội và đối ngoại cũng như vị thế của các thành viên g7 cũng như các đối tác trên toàn thế giới"".",0,dev,1,1,True
65948," huấn luyện viên trưởng của đội tuyển việt nam nói thêm: ""khi đội thua, mọi người chỉ trích tại sao cầu thủ này không chơi tốt, tại sao cầu thủ kia chơi tệ vậy. tất nhiên, người hâm mộ và truyền thông không phải thành viên của đội nên phản ứng đó là bình thường. bên trong và ngoài đội bóng là hai thế giới khác biệt",0,dev,1,0,False
65966,000 usd tiền bồi thường cho các nguyên đơn cộng với tiền lãi 6% mỗi năm. toà cũng phán quyết rằng nếu bị đơn kháng cáo và thua thì phải trả luật sư phí cho nguyên đơn.,1,dev,0,0,True
65967,"""cho dù việt nam có chính thức ký công ước 87, thì vẫn người lao động vẫn còn gặp nhiều trở ngại trong việc thành lập một tổ chức độc lập đại diện cho quyền lợi của mình. bà khánh ly cho biết: “việc xây dựng hệ thống pháp luật chi tiết để thi hành công ước này tại việt nam sẽ được thực hiện như thế nào? có bao nhiêu công đoàn được phép thành lập và hoạt động tại doanh nghiệp? nghĩa vụ của doanh nghiệp với các công đoàn này như thế nào? công đoàn nào sẽ được phép đại diện cho người lao động trong việc thương lượng và ký kết các thỏa ước tập thể, lãnh đạo đình công … là những nội dung chưa được hướng dẫn cụ thể, gây khó khăn cho người lao động và doanh nghiệp.” ông nguyễn tiến trung, phó chủ tịch nghiệp đoàn độc lập việt nam (viu), cũng không mấy kỳ vọng vào khả năng chính phủ việt nam sẽ nghiêm túc thực hiện các điều khoản trong công ước này",0,dev,1,0,False
65983,thực ra quả bóng vàng năm nay chẳng có gì xứng hay không xứng đáng cả. tiến linh hay văn quyết được thì cũng rất khó có chiến thắng thuyết phục tuyệt đối bởi họ không toả sáng trong cùng 1 hệ quy chiếu. tiến linh không có một dấu ấn nào ở v,0,dev,1,0,False
65986," gần đây, ok đồng ý là đông á thanh hoá đá 1 trận thực sự hay. nhưng chỉ là 1 trận hoà, người hâm mộ cả nước đã nói rằng rất lâu rồi mới có người đá như vậy với hnfc. chúng tôi đơn giản là đá bóng theo cách của mình thôi mà? tóm lại, quả bóng vàng năm nay là tấm gương phản chiếu cho tầm ảnh hưởng của một cầu thủ với giới chuyên môn",0,dev,1,0,False
66005," trong đêm 22 rạng ngày 23, bom mỹ đã đánh sập khoa tai mũi họng, khoa nhi của bệnh viện bạch mai nhưng nặng nhất là khoa da liễu, những tảng bê tông lớn chặn lối xuống hầm c3. thi thể của chị hoàng thị thoa chắn lối xuống hầm khiến giám đốc bệnh viện khi đó là bác sĩ đỗ doãn đại ra lệnh trong nước mắt: cắt thi thể của chị để mở đường xuống hầm cứu mấy chục cán bộ nhân viên, bệnh nhân đang thiếu không khí và lấy chỗ tiếp sữa, nước trong khi chờ đội cứu hộ của thành phố. hai ngày sau, bác sĩ đỗ doãn đại phải chứng kiến cái chết của học trò là đinh thị thúy mà không thể cứu được vì chị bị thương quá nặng",0,dev,1,1,True
66044,"hôm 4/5, bộ ngoại giao việt nam yêu cầu phía úc dừng lưu hành đồng tiền lưu niệm hai đô la úc có in hình cờ vàng ba sọc do công ty royal australia mint và bưu chính úc phát hành. nói với bbc news tiếng việt ngày 5/5, giáo sư nguyễn văn tuấn từ đại học new south wales (úc) cho rằng bộ ngoại giao việt nam ""phản ứng thái quá"", nhất là khi nói có đe doạ về quan hệ ngoại giao. ""trong mối quan hệ ngoại giao việt nam - úc, úc giúp rất nhiều cho việt nam hơn là ngược lại",1,dev,0,1,False
66045," việc bưu chính úc in cờ hay biểu tượng vnch trên đồng xu của úc là chuyện nội bộ trong lễ anzac - lễ tưởng niệm những binh sĩ úc, tân tây lan đã hi sinh trong các cuộc chiến). ""úc từng là đồng minh của vnch và đã có 500 binh sĩ úc hi sinh trong cuộc chiến 1962-1972 ở việt nam, nên việc ghi nhận sự hi sinh đó trong ngày lễ anzac năm nay, 2023 là có thể hiểu được. ""nên nhớ rằng các cựu chiến binh vnch vẫn có quyền hưởng trợ cấp của chánh phủ úc y như cựu chiến binh úc, do đó việc vài chánh phủ địa phương ở úc công nhận lá cờ vnch như là một biểu tượng cộng đồng là bình thường",1,dev,0,0,True
66049,"""",1,dev,0,0,True
66061,"dựng chuyện ôm 3 con nhảy sông t.ự t.ử, người mẹ đối diện tội đe dọa gi",0,dev,1,1,True
66066,"báo chí vẫn chưa công khai danh tính nữ tài xế nói mình là “cháu tô lâm”. bình thường, thấy ai đi ngang qua csgt đều đè ra bắt đo nồng độ cồn, vậy mà lần đầu tiên thấy một kẻ gây ra tai nạn lại được ngồi rung đùi trên xe csgt và thổi nồng độ cồn qua lớp khẩu trang. tóm lại, “cháu tô lâm” là con đồng chí nào?",0,dev,1,1,True
66093,". không phải là tài trợ! khoản 1, điều 2: ""việc tài trợ phải đảm bảo nguyên tắc tự nguyện, công khai, minh bạch, không ép buộc không quy định mức tài trợ bình quân, không quy định mức tài trợ tối thiểu"". nhưng mỗi phụ huynh lớp 1/2 đều đóng ""10 triệu đồng"" thì ""tự nguyện cái quần què"" hả minh? khoản 1 cũng quy định ""không lợi dụng việc tài trợ cho giáo dục để ép buộc đóng góp và không coi huy động tài trợ là điều kiện cho việc cung cấp dịch vụ giáo dục, đào tạo""",0,dev,1,0,False
66094," nhưng hồ tấn minh không đưa ra bằng chứng cô giáo chủ nhiệm lớp 1/2 không nói việc sửa chữa phòng học 227 triệu là để cho các em học tiện nghi hơn là để nó xuống cấp! hồ tấn minh không chứng minh cái gọi là tiền ""tài trợ"" đã được trường mở sổ kế toán chi tiết để theo dõi riêng số tiền được tài trợ (313 triệu)..",0,dev,1,1,True
66105,v.c. bị thương nặng,0,dev,1,1,True
66116," đó mới đáng bậc chí sĩ vĩ nhân, tất sau này cuộc phục hưng chỉ có hạng người ông diệm mới làm nổi.” 2-cựu hoàng bảo đại: “ông ngô đình diệm nổi tiếng là thông minh liêm khiết.” 3-tổng thống hoa kỳ dwight d",1,dev,0,0,True
66121,"” 8-ông phan kim vinh, sĩ quan quân lực vnch, giáo sư đại học tại california: “về thành tích chống pháp, chống nhật, ngô đình diệm còn vượt xa cả hồ chí minh. cái chết của ông diệm là cái chết của việt nam tự do sau này.” 9-arthur m",1,dev,0,1,False
66122," schlesinger, sử gia, giáo sư đại học harvard: “ ông diệm là người ngay thẳng và cương quyết, tận tâm và liêm khiết.” 10-wesley fishel, đại học michigan, trưởng nhóm cố vấn nghiên cứu cải cách hành chánh vnch: “chế độ của ông (ngô đình diệm) chắc chắn là một chế độ ổn định nhất và lương thiện trong sạch nhất vùng á châu. trước những thành quả vĩ đại đó, ông đã được nhiệt liệt hoan hô, chúc tụng tại các quốc gia mà ông đã viếng thăm như washington, manila, new deli, rangooon và bangkok và chính quyền của ông đã dược 45 quốc gia thành viên của liên hợp quốc thừa nhận, chắc chắn ông phải là một con người phi thường- một con người đã bị ngộ nhận quá nhiều",1,dev,0,0,True
66136," hôm nay đi qua thấy cụ ngủ, theo thói quen nên xuống nhét cho cụ mấy đồng. hôm sau không thấy cụ. hôm sau nữa cũng không thấy cụ",0,dev,1,0,False
66137," để giờ khi hay tin cụ đã chết thì trong lòng lại nghĩ vẩn vơ một chuyện, đó là cái lúc mà mình cho tiền lần cuối kia thì là cụ đang ngủ hay cụ đã chết rồi? * 16) chợ có con điên, nó hay đi lòng vòng chụp cái này cái nọ để ăn, điên nhưng không ngu, cái gì ăn ngon thì nó mới chụp, cái gì còn sống hay chua cay quá thì nó chê, chỉ đi ngang qua rồi phun bãi nước miếng để người ta chửi um lên cho vui thôi. họ chỉ chửi, chứ không đánh, bởi chợ này hiền. trước mẹ nó còn sống thì mẹ chăm nó, nay mẹ nó chết rồi thì cả chợ đau đầu với nó, cũng may là dạo này nó bỏ được cái tật phun nước miếng, cũng lớn rồi mà, chỉ chấm nước miếng ở đầu ngón tay rồi bôi trét thôi",0,dev,1,0,False
66138," rồi nó có bầu… tổ cha bọn giống đực, chỉ toàn là thứ nhét sọ dưới đáy quần. từ khi biết nó có bầu thì bà hàng thịt mỗi ngày hay cho nó một hộp sữa để nó uống, bả ép nó phải đứng đó uống cho hết rồi mới được đi, bởi nếu để nó đi thì nó sẽ ngậm sữa rồi phun vô mặt người ta, chỉ phun sữa không đường thôi, còn sữa có đường thì nó nuốt hết. riết rồi thì nó cũng thích uống sữa, vậy nên mỗi ngày nó đều tấp qua chỗ bà hàng thịt đầu tiên",0,dev,1,0,False
66139," trưa nay, nó đẻ, tự nó chui vô một xó rồi nó đẻ, đến khi đứa nhỏ khóc oe oe thì người ta mới biết, mới bu vô để cắt dây rốn cho nó. đẻ xong, nó vứt con ở đó tiếp tục đi lung tung, mặt nó vô hồn ngơ ngơ ngác ngác. người ta trách nó mấy câu rồi bồng đứa trẻ đi, là đem đi để tìm người tắm rửa này nọ cho đứa bé, còn họ trách thì cũng chỉ là trách vu vơ, bởi nó điên mà, thứ điên thì làm gì biết thương con",0,dev,1,0,False
66140," lát sau nó quay lại, máu dưới háng còn chảy ròng ròng, chỉ khác là lúc này trên tay nó đang cầm hộp sữa. nó nhìn cái xó, nó nhìn quanh, nó tìm tìm, nó cầm hộp sữa mà lật chỗ này chỗ nọ để tìm, tìm như đang tìm thứ gì đó quý giá lắm, rồi nó khóc um lên. hai mấy năm nay, đây là lần đầu tiên chợ nghe thấy nó khóc, khóc thê lương khi trên tay vẫn đang cầm hộp sữa",0,dev,1,0,False
66142," đứa em cũng ngoan, nó đi học về thì lo luôn chuyện cơm nước để cha làm về thì có cái ăn, rồi cũng để chị đỡ mệt được phần nào. mấy bữa nay cái xe đẩy bị hư, có một bánh bị bể bi nên kẹt không quay được, do con chị cố kéo về nên nó gãy trục rồi rớt ra ngoài luôn. thế là con chị đành phải kê cục gạch để đậu xe một chỗ mà bán, ráng bán thêm ít bữa rồi nhín nhín cho có dư chút để sửa lại cái bánh xe",0,dev,1,0,False
66159,.m g.i,0,dev,1,0,False
66162,"phật đạo truyền thừa truyện số chín: câu truyện cuối cùng ***** sau cuộc nội chiến, trong trại tập trung dành cho bên thua trận có một tay nhà văn hèn mọn, hắn ta bị tù nhân của cả trại khinh bỉ, đánh đập và xem thường. cán bộ bắt tù nhân vừa chạy vòng vòng dưới nắng vừa hô to khẩu hiệu yêu đảng cộng sản yêu lãnh tụ vĩ đại. không ai hô cả, dưới nòng súng thì họ bước đi chứ không hô, bởi họ là người lính, không phải kẻ gian dối thấp hèn",0,dev,1,1,True
66163," nhưng tay nhà văn đó thì có, hắn hô to lắm, banh hết cả họng ra để hô, vậy nên đợt thi đua nào hắn cũng được cán bộ khen thưởng rồi cho đồ ăn, lúc thì chén cơm không độn, lúc thì cái bánh in, nhiều nhất là củ khoai mì luộc. rồi hắn xin đi đổ phân cho cán bộ, hắn đại diện điểm danh, hắn hát đảng ca dưới cờ máu, hắn quỵ lụy cố chứng tỏ sự trung thành, sự giác ngộ lý tưởng cách mạng trong mọi lúc có thể. còn có lần lãnh đạo cao cấp tới để xem hiệu quả của sự bạo lực thuần phục thì cán bộ đem hắn ra để làm vật mẫu",0,dev,1,1,True
66164," kêu hắn sủa thì hắn sủa, kêu hắn quỳ thì hắn quỳ, kêu hắn vừa khóc vừa ca ngợi thì hắn khóc đến tràn trề, rồi có nhổ bãi nước miếng xuống thì hắn cũng liếm, kể cả cán bộ có ỉa ra rồi kêu hắn ăn thì hắn cũng ăn, không bằng con chó chứ đừng nói nửa con người. vậy nên cán bộ tin hắn, giao cho hắn nhiều việc, một trong số đó là đem vào phòng biệt giam những người sắp chết, là sắp chết vì đói, vì bệnh, vì bị đánh đập, bị phơi nắng hay ngâm nước, rồi để họ chết ở đó, xong thì đem chôn. hắn là tử thần trong cái trại cải tạo tư tưởng này, làm hết cái ác để cán bộ được sạch sẽ tay chân, để nhận quà bánh về phần mình, để nhận đủ hết những bãi nước miếng của cả hai bên song sắt",0,dev,1,2,True
66165," ai cũng ghét hắn, ai cũng khinh hắn, ai cũng coi thường và sỉ nhục hắn. còn hắn, thì hắn chịu đựng hết tất cả để có thể làm được hai việc. một là khi những người vợ tới thăm chồng, hắn sẽ cố van xin để người vợ không bị cưỡng hiếp, ít nhất là cho tới khi gặp được mặt chồng",0,dev,1,1,True
66166," hắn làm việc đó bằng cách sủa lên như con chó để đám cán bộ mất hứng mà buông tha cho người ta, còn không thì nhào vô để bị đánh, bị ho ra máu, rồi phun máu để làm bọn họ mất hứng. có lúc cứu được, có lúc không, nhưng lần nào thì cũng đều sẽ có một con chó tru lên để chịu đựng chung nỗi đau với người đàn bà lặn lội đường xa đang bị hành hạ kia, để họ không phải một mình trong ô nhục. việc thứ hai hắn làm chính là khi đưa đồng đội vào nơi chờ chết, hắn đem mớ đồ nhận thưởng được kia lén lút cho họ ăn để họ không phải chết thành con ma đói",0,dev,1,0,False
66167," cứu thân không được thì cứu hồn, cầu cho siêu thoát chứ đừng điêu linh, bước cuối có người nắm tay để tiễn nhau qua đời. rồi phút lâm chung thì hắn đọc kinh. hắn không biết đọc kinh, vậy nên hắn kể truyện, truyện chúa, truyện phật, truyện thần, truyện thánh, truyện về bất kỳ thứ đức tin gì mà người khác tin tưởng",0,dev,1,0,False
66168," lắm lúc hắn còn bịa ra chuyện gia đình của họ vừa gửi thư đến báo rằng vẫn khỏe, bịa đặt với nụ cười cho tới hơi thở cuối cùng của người nghe, rồi sau đó thì hắn mới khóc. họ biết hắn nói dối không? họ biết chứ, họ biết rõ, nhưng họ cũng biết rằng hắn sẽ không để họ phải chết một mình trong cô độc. vậy nên họ nằm yên nghe hắn kể cho tới khi không còn nghe gì được nữa, rời đi với hơi ấm trong tay, thanh âm vang vọng, và một chút gì đó có trong dạ dày",0,dev,1,0,False
66192," việt nam và campuchia là hai nước láng giềng có mối quan hệ gập ghềnh. trong quá khứ gần, việt nam từng đưa quân vào campuchia để lật đổ khmer đỏ. ông hun sen được coi là người mà việt nam đã dựng lên trong cuộc chiến với khmer đỏ ấy",0,dev,1,0,False
66197," với tôi, cái đúng sẽ luôn là chân lý, là sự thật, bên chính nghĩa bao giờ cũng nhận “quả” tốt vì đã giao nhân lành. có một điều đáng tiếc nhất là ngay trên đất thủ đô, mảnh đất văn minh, qui tụ hào khí dân tộc mà xuất hiện nhiều phiên bản “lỗi”, những phiên bản này chắc hẳn không chỉ làm xấu đi hình ảnh của hà nội ngàn năm văn hiến mà còn làm ảnh hưởng đến cả việt nam. phiên tòa xét xử các đối tượng cộm cán, vi phạm pháp luật mà một số kẻ như “nguyễn duyên” lại cổ súy cho những kẻ ngoại bang ủng hộ, phát ngôn, đưa những thông tin làm ảnh hướng xấu đến tình hình đất nước",0,dev,1,1,True
66198," tôi thấy rằng, không chỉ trước phiên tòa mà ngay cả sau phiên tòa và sau này nữa, nhiều đối tượng sẽ tích cực vận động chính giới mỹ, phương tây can thiệp, thúc ép đối với chính phủ việt nam để đòi nhân quyền cho số đối tượng vi phạm pháp luật trên. qua sự việc này mới thấy được sự trớ trêu, một quốc gia có thể toàn quyền quyết định tất cả các vấn đề nội bộ thì xuất hiện ở đâu ra những kẻ “giời ơi” đi kêu gọi gọi nước ngoài để can thiệp vào công việc nội bộ của việt nam. tôi nói rằng, các bạn hãy cứ đợi xem, không sớm thì muộn sau khi các phiên xét xử hoàn thành sẽ có các hoạt động can thiệp vào việt nam yêu cầu trả tự do cho trang, khiêm, tâm",0,dev,1,1,True
66201,". và trước đó, khi vụ việc đồng tâm xảy ra thì một số kẻ “cõng rắn cắn gà nhà”, tôn thờ ngoại bang cũng đã kêu gọi nước ngoài quan thiệp, chống phá nhà nước, gây ảnh hưởng đến ngoại giao của việt nam. tuy nhiên, dù thế nào đi chăng nữa thì tất cả những qui kết, luận điệu sai trái tác động vào việt nam đều không thể thực hiện được và không sớm thì muộn những kẻ chống đối lại tiếp tục tra tay vào còng số 8 như những đối tượng trên",0,dev,1,2,True
66217,"hậu quả khi evn được nới thẩm quyền tăng giá điện tờ trình được bộ công thương gửi thủ tướng về dự thảo quyết định thay thế quyết định 24/2017 của thủ tướng về cơ chế điều chỉnh mức giá bán lẻ điện bình quân đưa ra có nhiều điểm mới, sau khi lấy ý kiến các bộ ngành liên quan. theo đó, dự thảo đề xuất rút ngắn thời gian điều chỉnh giá từ 6 tháng xuống 3 tháng. về thẩm quyền điều chỉnh giá điện, evn được tự quyết định việc giảm hoặc tăng ở mức dưới 5%; bộ công thương có văn bản chấp thuận để evn quyết định điều chỉnh, tăng từ 5% đến dưới 10%; thủ tướng chính phủ sẽ có ý kiến để evn quyết định điều chỉnh khi tăng từ 10% trở lên hoặc ảnh hưởng đến kinh tế vĩ mô",0,dev,1,0,False
66218," vậy là evn có quyền điều chỉnh điện 3 tháng 1 lần, và tối đa 5% cho mỗi lần điều chỉnh. tính ra, người dân có thể bị evn tự quyền móc túi tới 20% mỗi năm nếu cứ 3 tháng tăng giá điện một lần. thật kinh khủng",0,dev,1,"Toxicity: 1
Political reaction: 1",True
66219," đúng kiểu ăn cướp một cách lộ liễu và công khai. vậy thì sau bao nhiêu giấy mực, evn lỗ cũng là có yếu tố hợp lý, phải có lỗ cùng với quyền tự quyết tăng giá điện thế này thì mới ăn đậm được từ người dân. giá điện tăng sẽ liên quan đến chi phí của toàn bộ hoạt động kinh tế và đời sống của người dân",0,dev,1,1,True
66220," trong khi kinh tế ngày càng khó khăn, thất nghiệp tràn lan, vậy mà còn ăn cướp tiền dân trắng trợn thế này nữa sao chính quyền ơi? linh linh",0,dev,1,1,True
66222,"đừng làm cô bé này nghĩ rằng mình không có lỗi!!!? ----- cô bé này là bị hại, nhưng nguyên nhân của bị hại ấy bắt nguồn từ việc ăn cắp. mà đã ăn cắp là vi phạm pháp luật. ông cha ta có câu, ""đói cho sạch, rách cho thơm"", nên cũng được viện cớ hoàn cảnh éo le, khổ đói mà làm liều, làm sai",0,dev,1,1,True
66225,"trong vài tuần qua, mạng xã hội việt nam lan truyền một bài viết của một phụ nữ 30 tuổi giãi bày những ký ức đau xót thời ấu thơ. ở đó có bóng dáng một người mẹ nhẫn nhịn và bất lực, người cha hung bạo và mất kiểm soát, ẩn sau vẻ hào nhoáng của tiếng tăm. tôi cảm nhận rằng nạn nhân không chỉ phải sống lại ký ức đau đớn nhất trong đời để kể câu chuyện đó, ngôn từ bình thản của chị cũng cho thấy chị đang tiến những bước vững chắc trên hành trình chữa lành",0,dev,1,0,False
66230,".. cho đàn chó, mèo",0,dev,1,0,False
66234,"chuyện muôn thuở trong tình yêu ***** hôm nay, chúng ta sẽ nói về lý do mà chúng ta yêu nhau, đến với nhau, kết hôn và cùng nhau xây dựng tổ ấm. sẽ nói về những giấc mơ đã thành hiện thực, để ta biết rằng sẽ luôn còn đó thật nhiều những điều đáng để chúng ta mơ ước và cố gắng. đến cuối cùng thì thứ sức mạnh duy nhất còn có thể tồn tại, có thể bảo vệ và duy trì cõi vĩnh hằng này, chỉ có thể là tình yêu",0,dev,1,0,False
66235," chỉ duy nhất là tình yêu, bởi vì không còn một quyền năng nào có thể lớn hơn nó được nữa. nhân loại được sinh ra trong sự bác ái rộng lớn đến khôn cùng, được trao cho sự tồn tại và sứ mệnh. hy vọng rằng đến một ngày nào đó khi chúng ta đã đi được đủ xa và đủ cao, chúng ta sẽ tìm thấy được ý nghĩa của muôn loài khi cùng nhau hiện diện trong cõi bao la này",0,dev,1,0,False
66238," họ không có giấy tờ, không hộ chiếu, không đăng ký kết hôn, trên nguyên tắc thì hai người không có liên quan gì với nhau cả, người vợ cũng không có tư cách pháp lý để ký vào giấy phẫu thuật. thông nhĩ và hút máu đông không phải là một ca phẫu thuật khó, vấn đề là người chồng có một khối u lớn trong phổi, đó là nguyên nhân chính tạo ra các biến chứng này, cần xét nghiệm và theo dõi để đưa ra các quyết định chữa trị tiếp theo. khả năng cao là ung thư và đã di căn, với kích thước và vị trí như vậy thì không thể phẫu thuật tách khối u ngay được, buộc phải xạ trị để thu nhỏ trước",0,dev,1,0,False
66239," với kinh nghiệm của tôi thì nhìn chung khả năng chữa trị thành công hoàn toàn là rất thấp, và nếu thật sự đã di căn thì với mức độ này tỷ lệ sống qua một năm của các bệnh nhân thường chưa tới hai mươi phần trăm, đó là trong điều kiện việc xạ trị hoặc hóa trị có kết quả ổn định. hơn hai hôm sau thì tôi thấy người vợ trong bệnh viện, các y tá kể lại là người vợ đã gào khóc, đập phá, nhịn ăn và đập đầu vào vách tường của sở di trú để đòi được gặp chồng. người vợ đã làm các nhân viên ở đó sợ đến mức họ phải tự tìm người ký giấy bảo lãnh và thả bà ấy về lại bệnh viện, người ký giấy và đóng tiền bảo lãnh không ai khác chính là bác sĩ trực của ngày hôm đó, vị bác sĩ ấy nói là mặc dù không hiểu người vợ nói gì qua điện thoại, nhưng tiếng khóc của bà ấy đã khiến bản thân mềm lòng",0,dev,1,0,False
66242," thật không biết sức mạnh có thể khiến cô ấy làm được việc đó ở đâu ra, nó nằm ngoài khả năng lý giải của mọi chuyên môn mà tôi có. người chồng mất sau sáu tháng nằm viện, đó là y học, là khoa học, là chuyện tự nhiên phải diễn ra. người vợ ngất xỉu ngay sau khi tôi tuyên bố thời gian tử vong, lúc đầu chúng tôi nghĩ rằng bà ấy bị sốc nhưng rất nhanh thì biết là không phải",0,dev,1,0,False
66246,"u của người dân tạo nên. tổng giám đốc nguyễn phương hằng và trịnh văn quyết là 2 trường hợp điển hình. sau vụ hằng và quyết, một số người nghĩ rằng, tỷ phú phạm nhật vượng sẽ là nhân vật nằm trong tầm ngắm của những thế lực của đảng",1,dev,0,1,False
66247," hiện nay có thể nói, tỷ phú vượng là người giàu nhất việt nam với khối tài sản 'khủng' thì không thể không tránh khỏi tầm mắt “thèm thuồng” của các cán bộ lãnh đạo. vấn đề còn lại là khi nào vượng sẽ bị “xộ khám”? theo một số tin tức mới đây cho biết, tỷ phú vượng đã chuyển tài sản qua singapore và chuẩn bị đầu tư 4 tỷ đô la vào ngành sản xuất xe điện tại hoa kỳ. phải chăng đây là cách vượng đang tháo chạy? nói đến vượng làm cho người ta nhớ đến ông tỷ phú jack ma, chủ của tập đoàn alibaba, người giàu nhất của trung quốc cũng đã bị tập cận bình “thanh trừng” vì tầm ảnh hưởng quá lớn",1,dev,0,1,False
