id,text,label,dataset_type,predict_label
75669,"” - thế phải tìm thức ăn như thế nào? “dạ cứ chơi rồi chờ mẹ đút cho ăn.” - ôi, con của tôi.",0,test,1
75670,".thế con có nhớ là khi nào không được ăn hay không? “dạ nhớ ạ, món nào không thích thì không ăn.” cá mẹ nghe xong thì thở dài, đánh vô mông cá con một cái thật nhẹ rồi nắm vây kéo con về, đành phải để ngày mai dạy tiếp vậy",0,test,1
75674,". * lời các phụ huynh nên nói thêm với trẻ: không có cha mẹ cho phép, không ăn đồ người lạ. không có cha mẹ ở gần, không đi theo người lạ",0,test,1
75683,"tại sao chính phủ việt nam hiện nay không dám tuyên bố chủ quyền việt nam trên hoàng sa, trường sa? tính chính danh của quốc gia việt nam giai đoạn 1945-1950 muốn bàn về tính chính danh của một quốc gia theo tiêu chuẩn hiện đại thì ta phải dựa vào công ước montevideo 1933: “l’état, comme personne de droit international, doit réunir les conditions suivantes : 1) population permanente ; 2) territoire déterminé ; 3) gouvernement ; 4) capacité d’entrer en relation avec les autres états”. nghĩa là: quốc gia, được xem là đối tượng (chủ thể) của luật quốc tế, phải hội đủ các điều kiện: 1/ có dân chúng thường trực; 2/ lãnh thổ được xác định; 3/ có chính phủ 4/ có khả năng tham gia vào các quan hệ với các quốc gia khác. còn các yếu tố khác như quá trình hình thành, quân chủ hay cộng hoà, dân chủ hay độc tài, có hiến pháp, có quốc hội hay không? là các chi tiết có tính kỹ thuật không liên quan đến tính chính danh phổ quát đối với luật quốc tế",1,test,0
75685," vì sao? theo hội nghị posdam (conférence de posdam) giữa tam cường (anh, mỹ, liên xô) từ ngày 17-7 đến 2-8-1945 (lúc đó nhật bản chưa đầu hàng, nhưng đang hấp hối) thì có thoả thuận là sau khi kết thúc chiến tranh thái bình dương thì sẽ phải phục hồi lại nguyên trạng chính trị châu á -thái bình dương trước chiến tranh. nghĩa là pháp sẽ tái lập chủ quyền ở đông dương và các việc phế lập ở nơi này mà không thông qua pháp đều là bất hợp pháp. do đó mọi việc xảy ra ở đông dương từ khi nhật đảo chính 9-3-1945 đến khi chính phủ hồ chí minh tuyên bố độc lập ngày 2-9-1945 đều không hợp pháp hoặc phải được pháp xét duyệt",1,test,0
75690," và quốc gia việt nam được cử đại diện tới liên hợp quốc và nhiều chức quốc tế….và đến ngày 7- 9-1951 thủ tướng quốc gia việt nam trần văn hữu tham dự khoá họp thường niên của đại hội đồng, tuyên bố chủ quyền của việt nam trên hai quần đảo hoàng sa và trường sa ….",1,test,0
75707," cụ thể đã có 10 lần đấu giá từ năm 2016, nhưng tập trung nhiều hơn từ năm 2021 cho đến nay. tiến sĩ trần đình hằng, phân viện trưởng, phân viện văn hóa nghệ thuật quốc gia việt nam tại huế cho biết việc rao bán cổ vật ở việt nam không phải là vấn đề mới. ""rất buồn, vô cùng đáng tiếc, đặc biệt là những văn bản chính thống của cha ông đúng nghĩa là phương diện quốc gia thiêng liêng, đậm đà bản sắc văn hóa dân tộc và bản lĩnh quốc gia đại việt - đại nam một thời, nay lại bị rao bán ở hải ngoại",0,test,1
75745," Các chị sẽ nhận được biên bản và hoa vào ngày mai. Người dân Việt Nam có thể hiểu bản chất của CSGT như thế nào không bằng cách trò chuyện để cải thiện hình ảnh của họ không? Trò chơi được tổ chức để tặng nước và khăn ướt cho những người về quê vào dịp Tết. Trong những ngày thi, cũng có trò hề tặng nước cho thí sinh",1,test,0
75758," không biết dưới thời ông nguyễn phú trọng, bệnh viện việt nam còn có thể tạo nên những kỳ tích nào nữa? nhưng chắc chắn một điều rằng uy tín của bộ y tế dưới thời ông đang bị giảm sút nghiêm trọng vì những vụ việc như thế này. có hay không nên xem xét, chấn chỉnh lại một cách nghiêm túc, bởi bộ ngành đứng đầu nhưng có những bê bối rất nguy hại cho người dân. kẻo dần dần người dân lại tìm đến bệnh viện để ""xin thuốc phê"" thì lại khổ",0,test,1
75759, linh linh,0,test,1
75772, các bạn đọc toàn bài của tác giả bùi văn phú gửi cho bbc từ california tại đây:https://bbc.in/3afypay,1,test,0
75783," Thêm dân số chỉ tổ mang lại khói bụi. Lãnh đạo chắc chắn sẽ cố gắng lên top 1 thế giới vì thành tích, mặc dù họ mới đứng thứ hai thế giới.",1,test,0
75789,".. con, tình thảm thiết, sao đành, con nhớ mẹ, nỗi sầu xưa, xiết kể",0,test,1
75818,"""",1,test,0
75836," đáng sợ hơn cả là giọng đọc vô hồn, vô cảm như tra tấn thần kinh người nghe. bất kể là câu chuyện nào, phong cách văn bản nào, nội dung diễn biến ra sao cũng được đọc lên bằng cái giọng máy móc đều đặn, không màu sắc ấy. không biết người khác cảm nhận ra sao, nhưng với tôi, nó triệt tiêu mọi cảm xúc và cản trở sự tiếp nhận",0,test,1
75840," sau khi ra lệnh giữ người trong trường hợp khẩn cấp, khám xét nơi ở của ông đỗ hữu ca vào ngày 18/2, ngày 22/2, cơ quan an ninh điều tra công an tỉnh quảng ninh đã ra quyết định khởi tố vụ án hình sự, khởi tố bị can, ra lệnh tạm giam đối với bị can đỗ hữu ca về tội “lừa đảo chiếm đoạt tài sản”.",0,test,1
75841,"scb nói thiệt hại hơn 760.000 tỷ đồng trong vụ vạn thịnh phát chiều 14/3, tand tp.hcm tiếp tục xét xử bị cáo trong vụ án sai phạm xảy ra tại tập đoàn vạn thịnh phát, ngân hàng tmcp sài gòn (scb) và các tổ chức có liên quan",0,test,1
75873," (8 tuổi), bị tự kỷ được gửi tại cơ sở này nhưng bị cô giáo liên tục b.ạo h.ành",0,test,1
75893, còn số tiền 200.000 usd được ông văn đưa cho bà nhà lần đầu khi đi cùng ông đinh văn thành (cựu chủ tịch hđqt scb - người đang lẩn trốn và bị truy nã). tội nhận hối lộ có khung hình phạt cao nhất là tử hình,0,test,1
75894," tuy nhiên, bà nhàn đã nộp lại toàn bộ số tiền 5,2 triệu usd. hình: ông võ tấn hoàng văn trước bục khai báo tại toà ngày 7/3/2024. nguồn: trung tâm báo chí tp hcm",0,test,1
75896," quanh vụ việc này hiện vẫn còn một số vấn đề cần làm rõ và chờ kết luận của thanh tra. tuy nhiên, vấn đề được công chúng quan tâm hơn cả là cách tính lãi thẻ tín dụng. trên mạng xã hội, các chủ đề về công thức tính nợ được đặt ra",0,test,1
75901,"Cả hai chủ tịch của hai tỉnh đã được cho đi ăn cơm tù. Lúc 13 giờ 30 chiều nay, 8-3, nhà riêng của bà Hoàng Thị Thúy Lan, Bí thư Tỉnh ủy Vĩnh Phúc, bị công an chặn ở ngã tư đầu phố Chiến, thành phố Vĩnh Yên, tỉnh Vĩnh Phúc. Lực lượng công an đã lập rào chắn cách đó 3 km, ngăn cản việc đi lại vào khu vực đường Phạm Hồng Thái, nơi có nhà của ông Lê Duy Thành, Chủ tịch UBND tỉnh Vĩnh Phúc",1,test,0
75902," Lực lượng chức năng cũng đã cấm người dân và phương tiện đi qua khu vực nhà Chủ tịch UBND tỉnh Quảng Ngãi Đặng Văn Minh ở phường Nghĩa Lộ, TP.Quảng Ngãi. Nguyên Chủ tịch UBND tỉnh Quảng Ngãi Cao Khoa đã bị cơ quan điều tra Bộ Công an khởi tố và bắt tạm giam vào sáng 8/3 để điều tra các hành vi vi phạm trong thời gian đảm nhận chức vụ trước khi nghỉ hưu",1,test,0
75905," vào cuối năm 2009, tại thánh thất này đã xảy ra vụ tấn công nghiêm trọng của những người thuộc tổ chức tội phạm chi phái cao đài 1997 với các tín đồ và chức sắc cao đài chơn truyền 1926. vụ việc này có tính chất gần tương tự như vụ thánh thất phù mỹ ở tỉnh bình định xảy ra năm 2012. song song với việc thu thập các thông tin về các thánh thất đang bị tổ chức tội phạm là chi phái cao đài 1997 sử dụng trái phép dưới sự bảo kê của chính quyền việt nam, cộng đồng người cao đài chơn truyền 1926 cũng đã bắt tay vào thu thập các thông tin về ông nguyễn thành tám – người đứng đầu tổ chức tội phạm vừa nêu trên",1,test,0
75922, sự lơ là này từ phía nhà cầm quyền đã làm nổi bật vấn đề về thiếu quan tâm đối với việc bảo vệ và duy trì hệ thống cột mốc quốc giới.,0,test,1
75923,"trương mỹ lan bật khóc tại toà, nói chỉ nắm khoảng 5% cổ phần scb sáng 11/3, tand tp.hcm xét hỏi các bị cáo trương mỹ lan (chủ tịch hđqt vạn thịnh phát) và nguyễn cao trí (chủ tịch hđqt công ty cp đầu tư và quản lý giáo dục văn lang, chủ tịch hđqt kiêm tổng giám đốc công ty capella). tại phiên toà, bị cáo trương mỹ lan cho rằng cáo trạng không đúng hành vi của bà và phủ nhận nội dung ""nắm 91% cổ phần ngân hàng scb""",0,test,1
75936,"chủ tịch viện duma quốc gia nga ""đòi ba lan 750 tỷ usd tiền công giải phóng và tái thiết đất nước"" sau thế chiến ii. chủ tịch quốc hội nga (duma quốc gia), ông vyacheslav volodin vừa nêu ra yêu cầu ""cấm hàng hóa, xe cộ của ba lan"" vào nga để trừng phạt cho sự ""phản bội"". nhà chính trị nga nói ""liên xô đã hy sinh to lớn để giải phóng ba lan khỏi quân xâm lăng phát-xít""",0,test,1
75940,"nguyễn phương hằng xin vắng mặt trong phiên toà xét xử hàn ni ngày mai (1/3), tand tp.hcm sẽ xét xử sở thẩm bị cáo đặng thị hàn ni (46 tuổi) và trần văn sỹ (66 tuổi) về hành vi lợi dụng các quyền tự do dân chủ xâm phạm lợi ích của nhà nước, quyền, lợi ích hợp pháp của tổ chức, cá nhân theo điều 331 bộ luật hình sự. phiên tòa do thẩm phán ngô ngọc thắng làm chủ tọa",0,test,1
75941," để phục vụ việc xét xử, tòa triệu tập nguyễn phương hằng (tổng giám đốc công ty cp đại nam), ông huỳnh uy dũng (chủ tịch hđqt công ty cp đại nam) đến tòa với tư cách người có quyền và nghĩa vụ liên quan. tuy nhiên, trước khi phiên toà diễn ra, nguyễn phương hằng đã có đơn xin vắng mặt.",0,test,1
75968," trong thư, các tổ chức và chuyên gia viết về 'sự leo thang nhanh chóng của các biện phép đàn áp đối với các nhóm tôn giáo không muốn nằm trong sự kiểm soát của chính phủ' trong 12 tháng qua.",1,test,0
75971," khi review như vậy, người ta không tin, rồi còn bịa ra đủ thứ. họ nói thái công mua có 1 triệu mà bán giá 10 triệu. họ không hình dung ra lý do vì sao",0,test,1
75992," trong nhiều năm, đã có một giả định ngây thơ trong các bộ ngoại giao các nước rằng quá trình tự do hóa kinh tế của trung quốc sẽ không tránh khỏi dẫn đến mở cửa xã hội và tự do chính trị nhiều hơn. khi các tập đoàn đa quốc gia phương tây thành lập liên doanh và hàng trăm triệu công dân trung quốc bắt đầu tận hưởng một mức sống cao hơn, thì theo lập luận, rõ ràng đảng cộng sản trung quốc sẽ nới lỏng sự kiểm soát nhằm vào dân chúng, cho phép những cải tổ dân chủ khiêm tốn nhất và trở thành một thành viên toàn diện đối với điều gọi là ""trật tự quốc tế dựa trên luật pháp"". nhưng mọi chuyện đã không diễn ra như vậy",0,test,1
75995," vì vậy, nếu ông trọng luôn tự xưng rằng công tâm, quyết liệt chống tham nhũng, cần phải có bộ luật phạt gấp đôi đối với những kẻ cậy quyền, sử dụng mối quan hệ với quan chức để chạy tội. có như vậy mới làm gương cho dân, và mới lấy lại niềm tin đã mất dân mình. linh linh",0,test,1
76007," đơn cử như vụ án vạn thịnh phát và ngân hàng scb, báo chí quốc doanh cứ giật tít “ai tiếp tay cho bà trương mỹ lan nâng khống giá trị tài sản thế chấp”, hay “scb vỡ nợ, trách nhiệm thuộc về ai”… có lẽ truyền thông nhà nước cần nói rõ: đảng csvn phải chịu trách nhiệm! tháng 3-2011, trương tấn sang, ủy viên bộ chính trị, thường trực ban bí thư, đã ký ban hành văn bản số 02-kl/tw kết luận của bộ chính trị về tình hình kinh tế-xã hội năm 2011. theo đó, chóp bu của đảng lúc đó đã thấy rõ nguy cơ nợ xấu từ “bong bóng” bất động sản, bê bối từ các ngân hàng thương mại… thay vì xử lý rốt ráo vấn nạn tiềm ẩn, đảng lại “đánh trống bỏ dùi”. ngày 26-12-2011, thống đốc ngân hàng nnvn nguyễn văn bình, tức bình “ruồi”, cho phép thành lập ngân hàng tmcp sài gòn (scb) trên cơ sở hợp nhất tự nguyện 3 ngân hàng: ngân hàng tmcp sài gòn (scb), ngân hàng tmcp đệ nhất (ficombank) và ngân hàng tmcp việt nam tín nghĩa (tinnghiabank)",0,test,1
76013," nhưng sau gần 10 năm nhận án tử, vẫn chưa có lệnh thi hành án tử hình dũng, cũng không ai biết hiện nay dũng đang ở đâu, sống chết ra sao). lo sợ bị truy cứu hình sự do dương chí dũng khai ra, tháng 5-2014, trương mỹ lan cùng 9 thành viên khác trong gia đình là trương lập hưng, trương mễ, trương huệ nhi, trương chí trung, ngô thanh nhã, trương lập tân, trương huệ vân, trương lập phát và lâm thị hoà, đồng loạt xin thôi quốc tịch việt nam, để dễ bề cao chạy xa bay sau này. tuy nhiên, được thế lực lãnh đạo cấp cao là lê thanh hải và trần đại quang bảo kê, trấn an, nên một năm sau, trương mỹ lan và 9 thành viên gia đình bà ta đã huỷ đơn xin thôi quốc tịch",0,test,1
76027," tổng số tiền cần gây quỹ là khoảng 6,2 tỷ đồng. các hoạt động trong chương trình gây quỹ hướng đến việc nâng cao năng lực của học sinh, giáo viên và người chăm sóc trẻ về chăm sóc vệ sinh cá nhân, bảo quản và sử dụng nhà vệ sinh đúng cách, sử dụng hợp lý và bảo vệ nguồn nước sạch, và giữ gìn vệ sinh môi trường; đồng thời, giúp người dân tăng cường cơ hội tiếp cận với sản phẩm chăm sóc vệ sinh cá nhân miễn phí và có chất lượng. cụ thể như sau:: lắp đặt 1",0,test,1
76028,000 bảng hướng dẫn rửa tay theo tiêu chí của bộ y tế. cung cấp nước rửa tay miễn phí cho các trường học tham gia dự án. tổ chức ít nhất 60 lớp tập huấn - truyền thông và cuộc thi về bảo quản – sử dụng nhà vệ sinh đúng cách; sử dụng nước sạch hợp lý và bảo vệ nguồn nước; vệ sinh cá nhân gắn với chăm sóc sức khỏe sinh sản vị thành niên nói riêng và sức khỏe học đường nói chung; và giữ gìn vệ sinh môi trường,0,test,1
76046,"việc nào đi việc đó, ăn cắp vẫn muôn đời là ăn cắp, có rửa mặt ngàn lần vẫn là ăn cắp. thương vay khóc mướn để biến đen thành trắng, tẩy rửa tội lỗi cho thủ phạm là đồng lõa với tội ác. ảnh: chụp bâng quơ thôi, chả có ý gì đâu",0,test,1
76048,"bị công ty phạt 250 triệu đồng vì hút thuốc quá nhiều mới đây, một nam công chức vừa bị công ty phạt khoảng 250 triệu đồng vì hơn 4.500 lần hút thuốc lá khi đang làm việc trong vòng 14 năm qua. được biết người đàn ông này cùng 2 đồng nghiệp đã bị cảnh cáo vào trước đó sau khi văn phòng nhân sự nhận được tin báo từ một người ẩn danh về hành động hút thuốc của họ",0,test,1
76057,"bố mẹ của ad vừa bị lừa 4 triệu, bởi thanh toán hàng ship (giả mạo) thay cho ad. chuyện xảy ra hôm qua, mẹ của ad buồn đến bệnh luôn. lỗi cũng tại ad, bởi mỗi khi đi xa mà có hàng ship tới thì ad cũng hay nhờ người nhà thanh toán giúp như vậy",0,test,1
76077," Cứ mua sắm bất cứ thứ gì có thể kiếm được nhiều tiền, ngay cả qua đấu thầu! Hạnh phúc",1,test,0
76095,"cán bộ ăn vạ dân oan mạng xã hội hôm 25 tháng ba, 2022, lan truyền video ghi lại cảnh một người dân oan đòi đất bị quan chức ăn vạ. theo đó, người dân chỉ cừa chạm vào người vị cán bộ này, lập tức ông ta ngã ra đất một cách lố bịch. bạn nghĩ sao về hành động này?",0,test,1
76096,"mới đây, tổ chức phóng viên không biên giới (rsf) công bố bảng xếp hạng tự do báo chí, việt nam đã tụt hạng gần ""đội sổ"" khi xếp thứ 178 trong tổng số 180 quốc gia trên thế giới. đứng sau việt nam là trung quốc (179/180) và bắc hàn đứng cuối bảng (180/180). đây là mức thấp nhất mà việt nam bị xếp loại kể từ khi rsf công bố bảng xếp hạng hàng năm từ 2002 đến nay",1,test,0
76098,dương quang thành là chủ tịch tập đoàn điện lực việt nam. cậu dương thái anh - quý tử của cụ dương quang thành - mới có 24 tuổi đã là bí thư đoàn thanh niên cộng sản tập đoàn điện lực việt nam. công ty điện lực việt nam do ông thành lãnh đạo không may bị lỗ chút ít khoảng 30 ngàn tỷ - một con số nhỏ không đáng kể ! thân mến chúc cho đường quan lộ của cậu thái anh thênh thang thẳng tiến,0,test,1
76107," quả thật vẫn nực cười nghịch lý này: đã tự do rồi, mà lại còn có giới hạn để quá độ tới vô hạn. viết nhiều quá về cái xấu thì sẽ khiến mọi người nghĩ rằng mình càm ràm như chí phèo. mà không viết thì chẳng ai viết cả như cái cách mình vẫn đợi ai đó lên tiếng đề hóa sai suốt 10 năm qua",0,test,1
76113," cảm ơn đến ban tổ chức và hội đồng giám khảo của lhp berlin đã trao cho tôi giải thưởng ý nghĩa. đây là cơ hội để chúng tôi được thể hiện tiếng nói, quan điểm mang dấu ấn dân tộc việt nam và cũng là cơ hội để thay đổi quan điểm của quốc tế về một đất nước việt nam nhỏ bé. giải thưởng này càng củng cố thêm niềm tin trong tôi về lhp berlin luôn là nơi ủng hộ tiếng nói đa sắc tộc",0,test,1
76117,"vụ bắt nguyễn phương hằng: luật sư cảnh báo về điều luật 'thòng lọng' toàn dân voa giữa lúc dư luận việt nam “dậy sóng” và không ít người hả hê vì sự kiện nữ doanh nhân nguyễn phương hằng bị bắt tạm giam vào ngày 24/3 với cáo buộc theo điều 331, một luật sư nói với voa rằng đây là điều luật “vi hiến”, và cảnh báo rằng điều luật đã biến tất cả người dân việt nam trở thành “tù nhân dự khuyết” nếu họ dám đưa ra những quan điểm trái nhãn quan của chính quyền. “điều 331 của bộ luật hình sự việt nam đã vô hình chung biến tất cả công dân việt nam đều có khả năng trở thành một tù nhân dự khuyết của chế độ. chỉ cần họ có bất cứ hành vi, biểu hiện nào đó không phù hợp với nhãn quan, quan điểm chính thống của chính quyền thì điều 331 sẽ được sử dụng để trấn áp”, luật sư vũ đức khanh từ canada nhận định",0,test,1
76119," ngoài những người hâm mộ, đa số công luận việt nam tỏ ra nhẹ nhõm, thở phào vì sẽ không tiếp tục “bị tra tấn” bởi những lời lẽ chỉ trích, công kích nặng nề mà bà nguyễn phương hằng sử dụng trong các livestream nhắm vào nhiều người khác nhau, bao gồm cả những gương mặt nổi tiếng trong giới nghệ sĩ. tuy nhiên, theo lưu ý của ls. vũ đức khanh, điều luật mà nhà chức trách sử dụng để cáo buộc bà nguyễn phương hằng là một điều luật “vi hiến”",0,test,1
76120," ông nói đây là điều khoản an ninh nhằm “hình sự hoá những biểu hiện về chính trị” và lâu nay vẫn thường được chính quyền việt nam sử dụng để đàn áp những tiếng nói đối lập, độc lập. “vì bà nguyễn phương hằng có nhiều luồng dư luận không thuận lợi cho bà ấy nên trong trường hợp nhà nước việt nam sử dụng điều khoản này thì họ sẽ không gặp bất cứ trở ngại nào đối với dư luận quần chúng, vì có một lượng dư luận không nhỏ không đồng tình với thái độ cũng như cách biểu đạt ý kiến của bà nguyễn phương hằng”, ls. vũ đức khanh nói với voa",0,test,1
76121," vì vậy, theo ông, nếu không cẩn thận suy xét rõ ràng về điều luật 331, đại đa số dư luận sẽ cho rằng bà nguyễn phương hằng bị bắt theo điều 331 là đúng. “chúng ta cần phải nhìn rõ rằng điều 331 bộ luật hình sự là vi hiến, đồng thời nó cũng phản lại với tất cả quy định của các luật nhân quyền quốc tế và các công ước về quyền dân sự và chính trị”, ls. vũ đức khanh nói thêm",0,test,1
76122," trong trường hợp này, theo ls. khanh, bà hằng lẽ ra phải đối diện với một vụ kiện về dân sự chứ không phải là hình sự, nếu như có người thưa kiện bà về việc bị bà bêu xấu, nhục mạ hay đưa thông tin không đúng về họ. trở thành nạn nhân của điều luật chống ‘phản động ’ khác với đa số trường hợp bị cáo buộc vi phạm điều 331 trước đây thường là những nhà hoạt động, người bất đồng chính kiến – tức những người bị xem là có quan điểm đối lập về chính trị với chính quyền – bà nguyễn phương hằng bị cáo buộc tội danh theo điều 331 trong khi bản thân bà thường xuyên bày tỏ quan điểm ủng hộ đường lối của đảng và nhà nước trong các buổi livestream",0,test,1
11501,rách háng như chơi,0,train,1
25709,"Ơ, vnexpress cũng tương cho 1 bài à. Ô nhiễm là ô nhiễm thế nào, đồ phản động, đất nước yên bình.môi trường sạch đẹp nhé 😂😜",1,train,0
33637,"Châu Hạ Nghi duma, t cười gần chếttt",0,train,1
29795,chui.nhieu.toi.chi.oi.khau.ngiep.nan.lam.,0,train,1
63050," thế nhưng dịch bệnh vốn không biết tới thời gian và sự chờ đợi. và tôi tin rằng, chỉ cần có tâm, thì dù ở bất cứ đâu, niềm tin và hạnh phúc cũng sẽ đến với tất cả mọi người.",0,train,1
56619,"” tổng thống biden cảnh báo thế giới cần chuẩn bị cho một cuộc chiến lâu dài. ông nói “một lần nữa chúng ta đối mặt với một cuộc chiến cho tự do, cuộc chiến giữa dân chủ và chuyên quyền, giữa tự do và đàn áp. ",0,train,1
47262,"Ý thức người dân như vậy là rất tốt, đáng để hoang nghênh.",0,train,1
8790,Đ*o hiểu lun,1,train,0
60490,hội luận bên lề hội nghị thượng đỉnh về tự do tôn giáo quốc tế 2024 (irf summit 2024) bách hại cộng đồng người bản địa tại việt nam và lào các sự kiện liên quan: chuỗi hội luận bằng tiếng anh: vận động quốc hội mỹ:,0,train,1
6434,Đó là sự thật mà chẳng ai nói lên không biết bao giờ chế độ độc tài này mới sập em mong từng ngày,1,train,0
47824,"Các Fan Trump đọc đoạn: ""Nếu chúng tôi có thể có thực lực đủ tốt, chúng tôi có thể nghiêm túc xem xét bắt đầu xây dựng dây chuyền sản xuất từ đầu ở Mỹ"", Kamler nói. ""Nhưng tôi cần sự chắc chắn. Tôi không quan tâm thuế quan là 0 hay 50%. Để có thể xây dựng chiến lược kinh doanh, chúng tôi cần một số yếu tố chắc chắn, nhưng hoàn toàn không có gì chắc chắn dưới thời Trump"".",1,train,0
28255,Cái loại người khốn nạn này mà ngồi trên công lý thì quốc gia ko còn gì nữa cả.Vô luân vô pháp,1,train,0
22386,Ghe qua kok muon coi mat net de so coi toi ngai dum ba do mat net,0,train,1
31084,Yêu cô vãi cả l,0,train,1
34909,Nguyen van Giang thắng tới nơi sủa bậy,0,train,1
708,hai mẹ con nhà này giờ thanh nhân vật của năm rồi! 😂😂,0,train,1
14693,Xl abe 😅,0,train,1
7525,Nguyễn Hương Giang đúng thật bọn nước ngoài quá ngây thơ ko bt j hết,1,train,0
11523,"Phải chăng VN sẽ chia làm đôi, miền bắc theo khựa miền nam theo mẽo, miền trung chắc theo lào :v",0,train,1
47464,"tr giờ học dùng dt thì ok rồi đó. ít nhiều có thầy cô quản lý việc sd điện thoại. vấn đề là ngoài giờ đó k thuộc phạm vi qly của giáo viên. nên hsinh sẽ sd k đúng mục đích (chiếm tỉ lệ lớn). quy định này chưa sát thực tế tâm sinh lý học sinh. đề xuất. dt do cô giáo quản lý, kho cần thì phát cho học sinh tr giờ học đó thì mới mong phát huy được hiệu quả. còn hiện tại thì chưa nhìn thấy hiệu quả đã thấy nhiều tiêu cực rồi",1,train,0
15967,- cả 2 cũng chỉ ngu như nhau thoii khỏi so sánh :)),0,train,1
20148,Muốn vả cho mỗi thằng 10 cái ghê,0,train,1
20462,Phương Minn hay cố tình vào đây để bán đồ online :))) sống sạch lên,1,train,0
24457,"VN-TH núi liền núi, sông liền sông, HCM-Mao Trạch Đông là lá la la là la :v",0,train,1
19943,Cho xin cai nic de.tao cung la tien tri day,0,train,1
57439," sau đó thì đem cái xác về nhà, rồi tiếp tục giết chết vợ, mẹ ruột và 3 đứa con của mình, cuối cùng là phóng hỏa căn nhà. mục đích là dàn dựng ra một vụ án đóng với tình tiết là người đàn ông đã giết cả gia đình rồi tự sát. tất cả chỉ vì ông ta muốn xóa đi danh tính, quá khứ lẫn trách nhiệm để được sống một cuộc đời mới",0,train,1
46770,"Không bất ngờ, Biden có ý thức phòng bệnh cho mình và người khác.",0,train,1
56718,"giải quyết vấn đề hạ tầng cho người khuyết tật mang đến nhiều lợi ích không chỉ riêng cho người khuyết tật mà cả xã hội nói chung. từ các giải pháp, chính sách đến việc thực hiện vẫn còn nhiều bất cập tại việt nam. rất nhiều đề xuất đã được đưa ra như yêu cầu bắt buộc các công trình mới phải có thiết kế hỗ trợ người khuyết tật, quá trình xây dựng, triển khai phải được giám sát chặt chẽ để đảm bảo đúng với bản vẽ",0,train,1
262,Tưởng Nhật Bản văn minh thế nào,0,train,1
15169,chống cự đi china nó thả dân qua sang bằng VN luôn 1 đánh 10 không chết cũng tàn phế =)),0,train,1
14684,Ghét nhất mấy cái tin như z . Sao ko đưa link hẳn hoi cho người ta đọc . Đưa tin kiu nay co muon tin cung ko giám tin .,0,train,1
6585,"Văn hóa xứ Bắc hà có khác, thô tục",1,train,0
45932,"Nên áp dụng hình phạt cao nhất và sửa lại độ tuổi chịu trách nhiệm hình sự, chứ với hành vi côn đồ và dã man thế này, ra ngoài lại sẽ là 1 mối nguy hiểm rất lớn cho xã hội và cộng đồng !",0,train,1
12825,Dơ vlll nhưng t thích,0,train,1
17292,Nguyen Xuan Thanh hít keo chó là ngáo keo chó chứ😂,0,train,1
45674,"Gia đình, nhà trường và xã hội cần đồng bộ để giáo dục và quan tâm con trẻ chặt chẽ hơn.",0,train,1
51010,Vài ngày nữa có Phở Bò Đen..,1,train,0
29269,"thế thì bên asia entertainment thuê về được hơn chứ thuy nga mà thuê ông này thì có mà bị kick khỏi VN, ông dần vẫn mang tính phản động mà.",1,train,0
44764,"Do bong bóng cả thôi, chi phí nhân công cũng chỉ tăng khoảng 50% trong 5 năm trở tại đây.Cách đây 5 năm 1 căn nhà phố diện tích đất khoảng 40m2, 1 trệt 1 lầu ở Gò Vấp khoảng 1 tỉ 5 đến 2 tỉ tùy vị trí. Giờ là 4 tỉ, vậy các chủ đầu tư họ cũng tăng giá nhà chung cư thôi. Chỉ tội dân nghèo, căn nhà mơ ước cũng chỉ là ước mơ!",0,train,1
19445,Con Cho linh PHAi nuong sat de vo L no moi dua,0,train,1
56830," việc đó vừa đểu giả, vừa khốn nạn, vừa bất nhân, tệ hại còn hơn con lợn trong máng, con chó trong chuồng, bởi chúng không ăn thịt đồng loại còn con thì có. bố làm thế là để cứu đứa con của mình, cứu con để con còn có thể khôn lớn mà thành người. đó là trách nhiệm cao nhất của đấng sinh thành như bố",0,train,1
45935,"Đúng là ""MA"" túy khiến con người trở thành MA",1,train,0
59749," ngày 26-3-2012, thủ tướng chính phủ có quyết định số 350/ttg, cho phép thành lập trường đại học kinh bắc. nhờ vậy, đoàn xuân tiếp xin được 28 hecta đất tại huyện từ sơn, tỉnh bắc ninh, cách thủ đô hà nội 20 km. trường đóng ở bắc ninh, nhưng họ mở thêm văn phòng tại nơi vợ chồng đoàn xuân tiếp đăng ký hộ khẩu thường trú, số 110 phố ngọc hà, phường đội cấn, quận ba đình, hà nội, để tiếp nhận hồ sơ tuyển sinh nhắm vào học sinh hà nội và các vùng phụ cận",1,train,0
28811,Cho tao hỏi “tiếc diên” là clgv:))))),0,train,1
49063,"Gì cũng ăn,bó tay!",1,train,0
4120,Abe chơi dơ,1,train,0
58199,"13% học sinh việt nam gặp vấn đề về sức khỏe tâm thần. đây là con số đáng báo động, cần được mọi người quan tâm. trong đó, có rất nhiều nguyên nhân ảnh hưởng đến sức khỏe tâm thần ở trẻ: áp lực học tập của học sinh trong nhà trường tình trạng bạo lực học đường, quấy rối trên mạng xã hội",0,train,1
27238,"Tuyến Đào Văn nhà nước nên cấm chúng nó chạy xe máy bác à, 1 phần kẹt xe cũng phần lớn từ tụi nó mà ra !",0,train,1
20564,Những người như vậy thì hay bị ung thư không rõ nguyên nhân!,0,train,1
