id,text,label,dataset_type,predict_label
10157,Qua đấy đừng dạng háng chờ team gánh nha Abe dấu bé 3,0,train,1
43979," sau đó thì hắn sẽ cố tình bỏ một xâu tiền bên dưới tấm chăn của các sĩ tử đó, vờ như là khách trọ trước đã để quên. cứ như vậy, đợi cho đến khi sĩ tử kia thanh toán xong rồi rời đi một đoạn thì hắn mới chạy đuổi theo mà hỏi về xâu tiền kia, lúc này thì dĩ nhiên là bọn họ sẽ chối rằng không biết. bản thân hắn cũng chỉ cần như vậy, đợi nghe được lời nói dối của các sĩ tử đến từ huyện hạ xong thì hắn sẽ để họ rời đi",1,train,0
38304," Những nạn nhân của bà Phương Hằng nên khởi tố bà ra toà án để đòi bồi thường thiệt hại. Ngoài ra, nếu có công lý độc lập, toà án sẽ xem xét liệu bà có phạm tội mạ lỵ và phỉ báng hay không.",1,train,0
27034,Các nước phát triển như Mỹ vẫn cấm sử dụng đt trong giờ học....,0,train,1
4664,chuẩn bị đấu tố kiểu búa liềm,1,train,0
3763,Chi ba noi dung cho em cai vietheo 200 nha di ba so 0373393999,0,train,1
27181,"Con tôi mới học lớp một, mới đi học được 3 tuần mà cô yêu cầu phải đọc trơn.Tôi không hiểu, học 3 tuần mà đọc trơn thì chương trình học kiểu gì vậy các bác?",1,train,0
37274," xử lý phần ngọn để trấn an dư luận luôn là quyết sách hàng đầu, để rồi khi sự việc tương tự xảy ra thì sẽ đổ lỗi là sự cố hy hữu. như những quán karaoke vẫn cháy, như những em bé vẫn lọt hố sâu, như những vỉa hè vẫn bị thay mới, như những cây cầu vẫn bị xuống cấp và như những công ty bảo hiểm vẫn đi lừa dân. mình không thể liệt kê hết được bao sự việc lặp đi lặp lại mỗi khi tết đến xuân về",0,train,1
5400,Lê Thị Bích Hồng tk trẩu,1,train,0
15127,"Nghe xong vừa khóc vừa cười, thương cô quá....",0,train,1
3404,Dm . Đlq tao fan mình Hiếu nhé,1,train,0
28386,Không có ảnh thực tế thì AI nó thích tưởng tượng ra hình nào mà chẳng được.,0,train,1
6525,thật sự éo muốn tin,1,train,0
1528,Trời ơi miệng dì mà như cá lóc chùi đít vậy oe,1,train,0
26707,"HẾT SỨC THẬN TRỌNG ĐỐI VỚI KHÁCH NHẬP CẢNH VÀO VIỆT NAM. Chỉ để lọt một ca ra cộng đồng là công lao hàng vạn người đổ sông, đổ bể !",0,train,1
17190,1 tỷ không bằng đeo dây chuyền bạc :)),0,train,1
41315,"phát triển về kinh tế đã không dẫn đến những cải cách chính trị như nhiều người từng hy vọng. ngược lại, việt nam, cũng như trung quốc, tuy mở cửa giao thương với thế giới nhưng về chính trị nhà nước lại gia tăng kiểm soát, không cho dân quyền tự do phát biểu quan điểm, không được lập hội, không được tự do ứng cử. những ai bất đồng quan điểm và chỉ trích nhà nước thì bị trấn áp hay bỏ tù",1,train,0
3646,Con trai làm trưởng phòng kế toán nữa thì quả là một dân tộc Hạnh Fúck,1,train,0
31696,chơi kỳ vậy ? luật phải áp dụng với tất cả mọi người chứ tại sao lại có ngoại lệ là tesla?,1,train,0
27778,"Làm cho 2 người chết trong tức tưởi, gia đình 2 nạn nhân sống trong khổ đau, mất mác, hụt hẫng...mà chỉ bị tù 2 năm 6 tháng thì sợ chi không chơi tiếp, giống đi nghỉ dưỡng thôi!",1,train,0
38133, xin đính chính là 8 năm.,1,train,0
38078," đó là lý do ở phiên xử phúc thẩm lần một tòa án tối cao đã hủy bản án sơ thẩm thứ nhất và lúc xem xét vụ án theo trình tự giám đốc thẩm, tòa án tối cao tuyên hủy cả bản án sơ thẩm thứ hai lẫn bản án phúc thẩm thứ hai. viện kiểm sát tối cao cũng thế, nên đã từng kháng nghị, đề nghị tòa án tối cao xem xét vụ án theo trình tự giám đốc thẩm, hủy cả bản án sơ thẩm thứ hai lẫn bản án phúc thẩm thứ hai. sở dĩ những cơ quan cấp cao nhất trong hệ thống tư pháp lưỡng lự vì có những dấu hiệu cho thấy dường như ông mạnh ngoại phạm (vào thời điểm nạn nhân bị giết, ông đang giúp em gái dọn nhà)",1,train,0
30944,Đạp xe tăng cường sức khỏe nhưng nguy hiểm do vô ý thức.,1,train,0
40147," điều bất thường nữa là ông bách bị cơ quan điều tra an ninh hà nội điều tra. trong khi theo luật về các cơ quan điều tra hình sự quy định rõ cơ quan an ninh điều tra chỉ có thẩm quyền điều tra 'tội phạm an ninh quốc gia', tội phạm chiến tranh và tội phạm nghiêm trọng, các loại tội phạm không bao gồm trốn thuế. cũng theo luật này, cơ quan này chỉ được điều tra các tội hình sự khác nếu bộ trưởng bộ công an cho phép trường hợp ngoại lệ",1,train,0
43028," Nhìn vào thực tế, cách từ chối mời của dân không hẳn là một lựa chọn hoàn hảo, vì chính quyền thường áp đặt và cố gắng ép buộc dân phải chấp nhận. Và đừng nên quên, chính phủ này đã từng và đang sẵn sàng vi phạm luật pháp để đạt được mục tiêu của mình. Mà lại xem kìa, cách nhận lời mời cũng không khá hơn mấy",1,train,0
9597,Rambo lại giết được GH JJleo=))) thoả mãn vcl,0,train,1
7111,Tối Thầy stream đá phò đi thầy ơi,1,train,0
13041,"chửi ca. nhưng lúc trộm cướp, cháy nhà, mất cắp lại hô "" ca đâu, ca đâu "" . :v",0,train,1
27176,"Để ý thấy phụ nữ Tây đi chơi rất ít khi mặc đầm, trang phục đơn giản và thoải mái. Pn Á thấy hay se sua cúng xính đầm giày gót nhọn thấy rất lỗi thời. Trang phục Tây rất phong cách và tự nhiên, phóng khoáng và nữ tính quyến rũ. Á nhìn cứ ngoan ngoan rất chán. Trừ những phụ nữ trang phục theo gu Tây mới thấy có sức sống.",1,train,0
26198,"""Dragon Soul"" gì chứ, gọi là ""Tucson Soul"" mới đúng. Đến chán với xe TQ, hết thời nhái xe sang rồi đến giờ lại nhái xe bình dân, hãng xe thì lắm tiền sao không đầu tư tiền bạc vẽ ra thiết kế đặc trưng của hãng mình như Vinfast, nhìn không lẫn vào đâu được. Tiết kiệm làm gì vài đồng mà đi cop thiết kế của hãng xe khác không vậy.",1,train,0
38565," 2. khổ vì “làm việc bằng hai” . đã đói lại phải “mỗi người làm việc bằng hai, vì miền nam ruột thịt”!, “tay cày, tay súng”!, “thanh niên ba sẵn sàng”, “phụ nữ ba đảm đang”, “làm ngày không đủ, tranh thủ làm đêm”! đói",1,train,0
36764, nói. về tố cáo của mẹ con chị n.h,0,train,1
35898,".. thử hỏi trước khi “kết hôn” với gã võ biền, cục súc nga, trải qua khoảng thời gian “chung sống” hơn 50 năm đau khổ và khi “ly hôn” họ sống an yên, hạnh phúc và sung sướng vậy thì có ai không muốn xa lìa? nguồn: fb lê huỳnh phương thảo",0,train,1
29516,Tự nhiên quyên góp tiền để xem 2 ứng cử viên đấu võ mồm.,1,train,0
394,"tôi vẫn không tin bọn dlv ngu học, cho tới khi đọc 1 top comment :v. Gặp người có kiến thức phản biện lại thì cụp đuôi ngay, chả biết ghi gì ngoài những câu chửi tục vô nghĩa. :3",1,train,0
43442," thế nhưng, do yêu cầu của nhà tài trợ về lấy thêm mẫu nước khu vực hồ để thí nghiệm mùa mưa và mùa khô trong năm 2021 nên thời gian thi công bị giảm xuống 1 năm. trong thời gian thực hiện hợp đồng, do khan hiếm vật liệu, thời tiết bất thường… nên được chủ tịch ubnd tỉnh cà mau đồng ý kéo dài thời gian thi công đến 30/5/2024. công trình cũng được điều chỉnh tăng từ 184 tỷ đồng lên 234 tỷ đồng",1,train,0
32612,"Với mình nghe từ những ngày đầu anh Trường bắt đầu ca hát, từ Kiếp ve sầu, Kiếp rong buồn.... thì có lẽ đến 70% các bài đều tạo hit. Giờ lớn đủ thứ phải lo nên ko có thời gian nghe nhạc 3-4 năm nay, ko rõ những bài a ra tiếp theo có đc như xưa nữa ko. Với mình thì gắn bó nhất là Mãi mãi một tình yêu, nhờ nó mà mình tán cô nào cũng đổ vì hát giống Đan Trường ️",0,train,1
973,Quan chuc nha nc lam gi co tien ung ho..chj co tien chon duoi dat thoi...ko gjam gui ngan hang so bj lô.😂😂,1,train,0
13103,"Ngày đầu tiên sang Mỹ mùa hè thấy trẻ con bán trà chanh, hạt óc chó ven đường thấy lạ. Hóa ra ở xứ đó là chuyện bình thường",0,train,1
15270,Đạt Con cáo là ai,0,train,1
6196,Cái đứa đăng bài này ngu v~ chưởng :)))) ( cả cái đứa share bài này nữa),1,train,0
6007,Ông nội nào cũng ở không lắm khi không gọi điện cho bà Linh hỏi người ta đ* không Bởi vậy người ta chửi đâu có quan,1,train,0
40477," cùng năm 1976, đảng lao động việt nam của việt nam dân chủ cộng hòa cũng đã chính thức đổi thành [3] đảng cộng sản việt nam, vào kỳ họp đại biểu đại hội đảng toàn quốc lần thứ iv, diễn ra tại hà nội từ ngày 14 đến ngày 20 tháng mười hai năm 1976. ngày 28 tháng hai năm 2024, bộ trưởng bộ kế hoạch và đầu tư nguyễn chí dũng phát biểu tại buổi hội thảo tham vấn quy hoạch tp.hcm thời kỳ 2021-2030, tầm nhìn 2050 diễn ra tại hà nội ""tp",1,train,0
28027,"Lại nhớ đến Lâu Đài Tình Ái do Mr Đàm hát rồi, cái gì mà "" em ơi lâu đài tình ái ái ái đó, chắc không... trần gian đâu""",1,train,0
3192,C.A việt nam mà mượn xe cái mẹ gì. Mấy ông công an phường ở SG toàn thấy cướp giật là chạy lên lề trốn liền. Sài Gòn nhiều chốt dân phòng vậy mà ngày nào cũng xảy ra cướp giật mà toàn là hiệp sĩ bắt cướp không à. Mấy ông dân phòng chả biết để làm gì nữa. Haizz.,1,train,0
1454,Cứ như thế này thì duyệt mẹ đi cho nhanh 😀,1,train,0
6961,"Sáng nghe các đài phát thanh của loa Phường ra rả kết luận mà nghe nực cười quá thể, hoá ra mấy tháng qua điều tra các kiểu cũng quay lại giả thuyết ban đầu theo 1 phía trường cung cấp. Vậy thì điều tra quái gì cứ phán quyết bất chấp ngay từ đầu luôn đi cho gọn! Quả báo tới từng người bây giờ! Nhanh lắm!",1,train,0
36010,"thứ 2 tuần sau, 19/2/2024, sẽ diễn ra cuộc họp với ủy ban xóa bỏ phân biệt đối xử với phụ nữ (committee on the elimination of discrimination against women, viết tắt là cedaw) trước phiên rà soát nhà nước việt nam. bpsos đã nộp ba bản báo cáo chung với một số tổ chức xhds về vấn đề phụ nữ ở việt nam. chúng tôi xin chia sẻ lại bài viết về một số chủ đề được nhắc tới trong báo cáo của bpsos",0,train,1
39046,"em trả lời đi rảnh nên rủ cô hàng xóm đi phú quốc, sẵn dắt mấy đứa nhỏ đi chơi cho nó biết. thì cô ấy nói : dạ, vậy em mua vé để ông bà đi luôn, ông bà muốn xem nhà tù ở đó, chứng tích chiến tranh đó chị. mình bảo: không, đi là đi chơi thôi chứ mấy cái di tích ấy có thật đâu, nhiều người nói đó là họ dựng lên, có ít xít ra nhiều, có 1 thì nói 100 nhằm kích động lòng dân căm thù mỹ đó thôi, xem cái không thật thì xem làm gì? cô ấy trả lời: thì phải kích động lòng căm thù mới thắng được mỹ chứ",1,train,0
31235,Vi phạm bản quyền trắng trợn từ chính những người cũ. Đề nghị pháp luật xử lý nghiêm để làm gương!,0,train,1
31935,có ai hỏi mua đâu mà không giữ lại. phải chi có ai đó bỏ ra 28triệu thì cũng đã nhẹ gánh rồi. kể cũng tội nhưng thôi cũng kệ. ráng kí thêm hợp đồng để năm sau kiếm lại chút tiền trả nợ nhé Bát ca.,0,train,1
1295,Hqa mới ngửi mùi của sena nên nghiện mùi đit. Hả thầy=))),1,train,0
6208,Theo khía cạnh mình thì mình nhận xét bài này như lồn nhé không hay bằng mấy bài trước 😁,1,train,0
40306,"Một tình huống khác là việc một nhóm sinh viên tại một trường đại học ở thành phố lớn đã quyết định tự tổ chức một chiến dịch nhằm cải thiện điều kiện vệ sinh công cộng trong khu vực xung quanh trường. Tuy nhiên, họ gặp phải sự khó khăn khi cố gắng nhận được sự hỗ trợ từ chính quyền địa phương. Mặc dù các quan chức địa phương đã hứa sẽ hỗ trợ, nhưng quá trình làm việc với họ lại rất chậm trễ và đầy rắc rối",1,train,0
19017,Thảo Tròn thôi thì cứ cố gắng hồn nhiên như con điên cho cs nó bớt mệt mỏi ❤️,0,train,1
590,đc vãi lồn a ơi,1,train,0
13524,Bộ nào bộ hằng hải. Ngu thì ít thể hiện đi. Lắng nghe nhiều vào,0,train,1
11868,dân chủ sắp chết hết chưa ???????,0,train,1
43983,"” * (lòng không trong sạch, tâm tư có điều gian trá, thì cũng giống như vết thương không lành nơi gót chân, bước vào đâu thì cũng phải dè chừng, rồi cũng không thể bước xa hơn mức bản thân vốn có thể. hiểu điều đó, thì bạn sẽ hiểu tại sao bao nhiêu năm nay giới trí thức – sĩ phu – văn nghệ sĩ – giáo hội - giáo sư tiến sĩ – chính khách - tầng lớp hưởng thụ cao nhất được đảng ưu ái nhiều nhất ở việt nam.",1,train,0
824,Hải bảo rùi>>Thà nghèo mà yên bình còn hơn giàu mà bất ổn.Tao buồn ỉa quá,1,train,0
36007," công ty đã kiện phường ra tòa yêu cầu chấm dứt hành vi hành chính tạm giữ xe trái luật, buộc trả lại xe như hiện trạng ban đầu. yêu cầu phường bồi thường thu nhập thực tế bị mất đi trong thời gian xe bị tạm giữ (1.112 ngày) là trên 2,7 tỉ đồng",1,train,0
40364," có rất nhiều nghi vấn trong vụ việc này, dân có thể thấy, nhưng công an lại tưởng rằng nói sao với dân cũng được. yêu cầu bộ công an cần làm rõ và tôn trọng người dân hơn. linh linh",0,train,1
41990," nếu để ý chúng ta sẽ thấy nhà nước việt nam luôn luôn dùng cụm từ ""dân tộc thiểu số, người thiểu số"" mà không dùng cụm từ thứ hai. thưa ông, tại sao như vậy và ở việt nam, có người bản địa hay không? gt, ts nvh: khái niệm dân tộc là có nguồn gốc của phương tây. vào thế kỷ thứ 7, isodore de séville định nghĩa dân tộc (nation) là một cộng đồng con người (nascere) có cùng nguồn gốc sống chung với nhau trên một lãnh thổ nhất định",1,train,0
10671,Bác của tôi đã già thật rồi !😢😢😢,0,train,1
30718,Mặc dù vẫn tươi cười trước ống kính nhưng đôi mắt vẫn đượm một vẻ u sầu kín đáo như biết trước được sự chia tay với Brad hơn 20 năm sau !!!,0,train,1
15583,Chị nói dễ thường quá,0,train,1
2558,"Từ chân lý giả, tư tưởng giả ,đạo đức giả, đường lối giả , bầu cử giả, luật pháp giả nó sinh ra đủ thứ giả và sự dối trá, lừa lộc, xã hội này đã là xã hội suy đồi thối nát đến mọi rợ.",1,train,0
29892,"Em bé được sinh ra trong hoàn cảnh gia đình quá phức tạp, éo le. Bố mẹ là những người nghiện ngập, thiếu trách nhiệm, thiếu tình thương với con mình sinh ra. Tôi thấy tình trạng bạo hành trẻ em bây giờ không còn hiếm nữa, pháp luật phải trừng trị thích đáng những kẻ bất lương như thế!",0,train,1
30397,"Bài hát bình thường, góc quay lúc thu âm quá kém, chèn phim chẳng có logic gì, xem 1 lần vì dư âm của ""ko màu"" sẽ ko có lần sau.",1,train,0
42888," Cứ mua sắm bất cứ thứ gì có thể kiếm được nhiều tiền, ngay cả qua đấu thầu! Hạnh phúc",1,train,0
11338,Huhu fan cứng đm 😥😥 mừng vcl,0,train,1
4604,Thằng chó Ngọc đang bưng nồi cơm đã vở và ngồi khóc trong bịnh viện ung bướu vì hít thở không khí ô nhiễm!,1,train,0
6147,Chắc bệnh này mấy người có tiền sẽ bị nhiều nhỉ ...ng nghèo lo trồng lúa nuôi bò tiền đâu mà bay để rồi mắc bệnh,1,train,0
39424," phần một của buổi hội luận là với ông rashad hussain, đại sứ lưu động của hoa kỳ về tự do tôn giáo quốc tế. phần trao đổi riêng với các nhân chứng bị đàn áp về tôn giáo được bảo mật theo yêu cầu của ông hussain, và không phát sóng trực tiếp trên facebook. phần hai, có thể xem trên facebook, có sự tham gia của ông grover joseph rees, cựu đại sứ hoa kỳ tại đông timor và cố vấn thâm niên của bpsos, và ông sean nelson, cố vấn pháp lý tự do tôn giáo toàn cầu cho adf international (alliance defending freedom, tổ chức luật sư và luật gia bảo vệ tự do tôn giáo và nhân quyền quốc tế)",1,train,0
497,Ủa rồi nhiều tiền để mang dịch về hay gì,1,train,0
29945,"Không trực tiếp ghi bàn nhưng messi châm ngòi cho bàn thắng của griezmann.Mà nói thiệt ông này đá cắm mà dứt điểm rất tù,kém hơn Suarez nhiều.",0,train,1
37820,cách đây 36 năm (14/3/1988) trung quốc tấn công trường sa và sát hại 64 chiến sĩ việt nam tại đảo gạc ma. nhân dân việt nam sẽ không bao giờ quên tội ác của giặc và những kẻ hèn nhát không cho quân ta nổ súng như lê đức anh.,1,train,0
7173,bớt sống ảo giùm,1,train,0
30828,Ôi chém người như chém ko khí ,1,train,0
29311,Lập các phòng cách ly tại chỗ ngay ! Hạn chế tập trung!,0,train,1
43405," một trong những quyết tâm của hà nội trong giải quyết vấn đề xử lý rác thải. hi vọng rằng, với sự vận hành của 2 nhà máy đốt rác trên, vấn đề rác thải của hà nội sẽ sớm được giải quyết, để chúng ta không phải nhìn thấy những chiếc xe rác bị chặn tại các khu liên hiệp xử lý rác thải nữa. lda",0,train,1
44085,") là của toàn dân chứ không phải của đảng, chính quyền đâu mà làm lung tung để cướp của người dân. một nghị định được ngồi tận 7 năm để nghiên cứu cách hút máu dân. sắp tới hết cái để thu chắc đến việc thở không khí cũng phải đóng thuế mất thôi",1,train,0
4866,". Tìm hiểu dùm mình nhen bạn, ko phải cứ tây ăn cứt thì ta cũng ăn cứt nhen !",1,train,0
1111,"Con này ko bị mới lạ, may mà về sớm đấy",1,train,0
40763,"tiến độ dự án của uscirf đánh giá tác hại của các tổ chức tôn giáo ""quốc doanh"" tính đến ngày 25 tháng 2 năm 2024, các cộng đồng tôn giáo độc lập cùng phối hợp với bpsos thực hiện dự án đánh giá tác hại của các tổ chức tôn giáo đang được chính quyền sử dụng làm công cụ tấn công tôn giáo nguyên thuỷ đã bắt đầu thực hiện phần việc phỏng vấn các nạn nhân và nhân chứng. nhóm công giáo đã phỏng vấn được bốn người trong kế hoạch dự kiến thu thập ý kiến của 20 nạn nhân và nhân chứng. nhóm phật giáo việt nam thống nhất cũng đã phỏng vấn được bốn người trong kế hoạch dự kiến thu thập ý kiến của bảy nạn nhân và nhân chứng",0,train,1
28923,"Qúa hay và ấn tượng, tưởng chừng những thứ bỏ đi gây ô nhiễm môi trường lại được tận dụng làm ra sản phẩm có sự pha trộn màu sắc đầy nghệ thuật. Chúc cô và các e sẽ có nhiều ý tưởng sáng tạo mới nữa nhé.",0,train,1
19448,Thần quyền môn của 5 ông lục tổ ????? =))))))) 14:06,0,train,1
7377,Uiss cùi vl :)) lương mấy chục ngìn đồng còn đc ăn pizza loại kẹo dẻo đây :)),1,train,0
43178," “khi em bé cất tiếng khóc chào đời hồng hào, khỏe mạnh, cả ê-kíp vỡ òa cảm xúc, cảm thấy mọi sự cố gắng đã được đền đáp một cách xứng đáng, không còn gì hạnh phúc hơn khoảnh khắc đó” - ths-bs chuyên khoa 2 nguyễn thị thanh hương, phó giám đốc bệnh viện nhi đồng 1 chia sẻ. công trình này được đặc cách tranh giải thành tựu y khoa việt nam 2023, do lần đầu tiên thực hiện tại việt nam, diễn ra vào tháng 1/2024. đến nay, ê kíp hai bệnh viện đã thực hiện liên tiếp hai ca can thiệp tim bào thai đầu tiên việt nam cũng như khu vực đông nam á",0,train,1
3759,"HL sao không chịu đem tấm bằng khen NSƯT ra khè lại đám Cu Vẹm kia vậy cà, dù sao đi nửa tấm bằng khen cũng do đảng và nhà nước cấp cho mà. Còn nếu dám chịu chơi nữa thì diễn kịch với tựa đề đừng tin những gì Cu Vẹm nói, mong ra khi về mỹ có thể xin welfare như lúc ban đầu khi mới tới mỹ diện H.O",1,train,0
2957,Haha từ hồi tớ thấy hình diễn viên hài Công Lý đc in trên sách luật. Tớ chợt hiểu ngay ý nghĩa của bộ giáo dục muốn truyền tải thông tin. Pháp luật là thể loại hài hước :v. Sợ rừng rú quá đi thôi,1,train,0
6907,Thùy Trang :)) thứ điên nó v á mày,1,train,0
20016,"Nó tưởng nó bệnh sương sương , nên trốn ra ngoài ho cái cả nước ốm luôn ,",0,train,1
11000,Thay chua cai nay la kh ng do chui ngt hay qua ha con dam noi chi ba keu may chui thi chui dung do thua ngt.may LA qua bao toi roi nhanh lam....,0,train,1
5977,Đập đá ít thôi thầy,1,train,0
31790,Cái đẹp trong mắt của kẻ si tìnhNếu có những người có thể si tình qua âm nhạc thì Binz thắng rồi!,0,train,1
39632,. (trích từ bài viết “chuyện kể của một đức giám mục” của gioan lê quang vinh),1,train,0
42330," mặt khác, vì từng trốn sang campuchia, ông đi đâu cũng phải báo cáo; ra khỏi làng, phải báo cáo; đi rẫy, phải báo cáo; không đi đâu, mỗi tháng vẫn phải hai lần báo cáo. đời sống bó buộc, ngày 15/8/2007, ông lần nữa cùng vài người khác vượt biên sang campuchia. “họ cho ăn, no rồi họ kéo vào phòng họ đánh” ông a mich kể “qua được [campuchia] xong rồi, lại bị làng gần đó, không biết mình đưa tiền ít qua hay sao, họ bán lại cho bộ đội [việt nam]",1,train,0
6765,Trung nút vàng bá dơ,1,train,0
11960,nó yếu rồi :))),0,train,1
38115,000 ô tô và 70.000 chiếc xe máy. Những người chỉ trích xối xả vẫn tiếp tục làm như vậy,1,train,0
10670,"Giúp người cũng bị soi mói, lúc dân cần sự giúp đỡ, ai giúp đc chừng nào hay chừng đó, ghanh tị nhau làm gì. Đã ko làm dc gì cho xã hội rồi còn bêu rếu ng khác. Bộ đội hay anh Phan Anh hay bất cứ ai có lòng hảo tâm và tình thần lá lành đùm lá rách để g",0,train,1
5950,Mixi mixi mixigaming - đitconme vô lý,1,train,0
32269,"Rồi cũng có ít nhất một người chê và một người khen hết lời nhưng nhà sản xuất thì ít nhất bán được 2 vé, thành công lớn nhất là đã kéo được 2 người đó đến rạp.",0,train,1
2341,"Về với tập,ăn banh bao thịt người nhe ha ha h a",1,train,0
12388,mẹ ơi khẩu nghiệp bà bà chửi vn nx nghe,1,train,0
2369,Toang cmnr top 4 chưa có mà lại thế lày :)),1,train,0
2631,Đây là bạn thân của vũ khắc tiệp mọi ngừoi ạ.nên ý thức nó cũng y vậy,1,train,0
39795,"nhiều học sinh cấp 2 hà nội thản nhiên đi học bằng xe máy điện bất chấp luật cấm sau giờ tan học, trước cổng trường thcs nguyễn trãi, quận hà đông (hà nội) nhiều học sinh độ tuổi 11 - 15 không đội mũ bảo hiểm, đèo ba, ngang nhiên điều khiển các loại xe máy điện tốc độ cao. khi được hỏi về quy định độ tuổi điều khiển xe máy điện, đa số học sinh đều phản ứng bối rối, trả lời “em không biết”. một số em lí nhí: “em biết, nhưng bố mẹ mua cho thì vẫn đi bình thường”",0,train,1
6574,đây là dân chủ theo mẽo đây,1,train,0
40284," quý vị đã quá tử tế. tôi khiêm tốn và vinh dự nhận giải thưởng này. tôi quan niệm bảo vệ nhân quyền là nghĩa vụ đối với đồng loại của chúng ta bất luận chủng tộc, tôn giáo, hoặc địa lý,” ts",0,train,1
4802,Lại 1 người nữa ra đi,0,train,1
40063," huấn lịnh nói ở đây là bước đầu của hội thánh mở rộng vòng tay ra hải ngoại…” xem: tháng 6 năm 2011, ông nguyễn thành tám bổ nhiệm ông trần quang cảnh đại diện chi phái 1997 ở hoa kỳ. năm 2012 ông cảnh thành lập văn phòng đại diện và đăng ký với chính quyền california “cơ quan truyền giáo hải ngoại” như là tổ chức tôn giáo. tháng 8 năm 2014, dùng danh nghĩa của tổ chức này, ông cảnh xin bộ thương mại hoa kỳ cấp giấy phép thương hiệu cho tổ chức này nắm quyền sở hữu danh xưng chung của toàn đạo: đại đạo tam kỳ phổ độ",1,train,0
6299,"Chửi vô tội vạ mà đéo biết báo từ đời nào rồi,và chỉ phạt các doanh nghiệp mua điện nhưng lại k sử dụng để tránh lãng phí thôi chứ dân dùng bằng nào thu bằng đấy,toàn những con bò",1,train,0
4179,Bộ trưởng quốc phòng hèn nhất LS VN,1,train,0
2058,Này là Đế quốc quẫy muốn chết chứ ở đó rẫy chết :)),1,train,0
39062," những người này bị tạm giam để điều tra về các hành vi nhận hối lộ, đưa hối lộ, môi giới hối lộ, làm giả tài liệu của cơ quan, tổ chức, sử dụng tài liệu giả của cơ quan, tổ chức. đến nay, cơ quan cảnh sát điều tra công an tp.hcm đã khởi tố tổng cộng 318 bị can liên quan đến các hành vi sai phạm trong lĩnh vực đăng kiểm với 11 tội danh",1,train,0
3723,chẳng phải thiên đường người ta di chuyển bằng cách cưỡi mây hay sao ? lẽ ra họ chỉ xây cầu bằng xốp thôi.... nhưng vì lương tâm của người kongsan nên họ cho vào thêm bê tông và ít cốt thép đấy ! bà con ở thiên đường cứ học cái tính càm ràm vớ vẫn của bọn giãy chết !,1,train,0
14942,Thành Lê DLV :)).,0,train,1
14822,"Đụ mẹ tay ghi , não đéo kịp suy nghĩ . Vừa rồi có con đĩ nào ăn 6,1 tỷ tiền cứu trợ của dân đây , xe "" chính thống "" nào chở hàng từ thiện cho dân đi bán cho buôn lái ..v..v Sao m kg kêu ca 2 cái chuyện đó lên ?",0,train,1
951,TD Nguyễn trong khi cô trong clip chỉ đi con xe hơi 600 mấy chục triệu và là 1 trong những thành viên đa cấp chứ k giàu cái cm j,1,train,0
38881," tiếc đã không có hinh chụp để quý vị thấy tận mắt. xin ghi lại đây vài tên tiệm mà tôi còn nhớ để quý vị thấy được một vẻ đặc biệt của việt nam hôm nay. tôi cũng có ghi thêm vài nhận xét của cá nhân tôi sau mỗi tên bảng hiệu, nhưng dĩ nhiên tôi không chắc đó là những nhận xét đúng",1,train,0
4231,"NO RECORDING, FILMING, PHOTO TAKING mà nó ghi là TALKING. Cấm nói luôn à.",1,train,0
40354," . - trí tuệ: ông giáo trong thôn nghe tin, thế là ông ta đem một cái hộp khác ra đặt giữa làng, rồi ông ta nói rằng bên trong cái hộp của ông ta cũng có một con phượng hoàng, đã vậy lại còn đẹp hơn, khỏe hơn, quý giá hơn nhiều so với con mà trưởng thôn bắt được. dân làng ngay lập tức xôn xao, bởi ngay lúc này họ đã có cái để đối chiếu và mở rộng điều mình tin, đồng thời còn khiến họ nảy sinh nhu cầu muốn được so sánh, muốn được biết kết quả hay đáp án, còn không thì với họ đơn giản chỉ là thứ gì quý báu hơn sẽ tốt hơn",1,train,0
11831,Chết rồi con ơi :)),0,train,1
11263,Hong Phuc cs tật giật mik à,0,train,1
31829,"AI là rất tốt và cũng để VN theo xu thế, tuy nhiên nhân công VN vừa rẻ vừa nhiều thì AI chỉ nên áp dụng vào những lĩnh vực cần thiết còn những lĩnh vực nào sử dụng được LĐ phổ phông thì sử dụng.",0,train,1
32739,"Sao lại nhiều cầm thú thế này? Hết mẹ chăn dắt con đi ăn xin, cậu ruột hiếp cháu. Giờ bố tra tấn con rứt ruột đẻ ra",1,train,0
4676,Dạo này không thấy bọn dlv vào chửi phản động nữa nhỉ. Hay tiền lương thấp quá không đủ nên chuồn rồi.,1,train,0
29109,"Thương cho các loài vật, con người ỷ vào trí tuệ tự coi có quyền giết các loài khác đến tuyệt chủng, đói cần thức ăn đã đành, còn đàng này cố giết thật nhiều để bán làm giàu ... khó mà nói hết, không lẻ nói rằng con người nên ăn chay, cũng không đúng, nhưng chắc chắn rằng lợi dụng trí tuệ để sát sinh quá nhiều sẽ có hậu quả. Cuối cùng sẽ dẫn tới trái đất không thể sống vì lòng tham của con người",1,train,0
2459,Rãnh ghê bấm vô coi chi rồi chửi người ta có diên chết liền,1,train,0
39741," thấy xấu mặt với họ hàng, người quen, bà đã kiên quyết yêu cầu thông gia không được xuất hiện và thậm chí còn không cho con dâu biết trước. không những thế, chú rể cũng đồng ý với quan điểm của mẹ mình. bố cô dâu vì hạnh phúc của con gái mà đành nhún nhường và tránh mặt",0,train,1
